origem,destino
186,684
186,686
186,694
186,716
186,741
186,750
186,760
186,762
186,763
186,772
186,777
186,779
186,784
186,795
186,801
186,805
186,825
186,836
186,842
186,848
186,856
186,880
186,881
186,885
186,889
186,897
186,931
186,946
186,951
186,955
186,960
186,961
186,966
186,970
186,982
186,986
186,988
186,992
186,994
187,2
187,10
187,23
187,37
187,44
187,49
187,61
187,62
187,63
187,84
187,89
187,97
187,113
187,118
187,132
187,140
187,147
187,178
187,179
187,189
187,204
187,210
187,212
187,221
187,222
187,241
187,243
187,246
187,248
187,259
187,279
187,285
187,302
187,318
187,323
187,331
187,340
187,377
187,396
187,406
187,424
187,426
187,433
187,442
187,452
187,468
187,489
187,491
187,492
187,511
187,527
187,542
187,544
187,548
187,556
187,557
187,577
187,581
187,589
187,590
187,600
187,605
187,606
187,629
187,647
187,653
187,655
187,658
187,667
187,685
187,692
187,696
187,738
187,746
187,757
187,764
187,768
187,780
187,783
187,792
187,794
187,798
187,799
187,814
187,835
187,836
187,839
187,844
187,847
187,850
187,853
187,863
187,879
187,896
187,900
187,903
187,912
187,915
187,922
187,933
187,948
187,958
187,975
187,982
187,995
188,2
188,4
188,15
188,17
188,41
188,42
188,66
188,83
188,90
188,92
188,105
188,109
188,110
188,129
188,134
188,135
188,145
188,169
188,181
188,194
188,216
188,276
188,295
188,297
188,302
188,326
188,327
188,328
188,341
188,342
188,361
188,367
188,387
188,388
188,398
188,399
188,405
188,406
188,414
188,415
188,422
188,424
188,446
188,452
188,479
188,480
188,492
188,496
188,502
188,517
188,541
188,547
188,574
188,576
188,577
188,589
188,596
188,614
188,634
188,636
188,638
188,641
188,664
188,666
188,680
188,727
188,732
188,752
188,768
188,778
188,783
188,797
188,801
188,814
188,826
188,840
188,842
188,862
188,865
188,878
188,883
188,886
188,897
188,906
188,920
188,943
188,948
188,960
188,964
188,965
188,968
188,992
189,25
189,30
189,49
189,57
189,105
189,110
189,112
189,126
189,134
189,170
189,171
189,190
189,195
189,200
189,210
189,211
189,232
189,247
189,266
189,273
189,284
189,285
189,301
189,317
189,334
189,345
189,348
189,349
189,357
189,362
189,369
189,375
189,381
189,388
189,394
189,405
189,412
189,414
189,418
189,424
189,461
189,465
189,471
189,494
189,501
189,522
189,527
189,537
189,543
189,551
189,574
189,582
189,587
189,637
189,640
189,647
189,667
189,693
189,697
189,698
189,704
189,707
189,712
189,729
189,741
189,753
189,789
189,790
189,791
189,794
189,801
189,802
189,841
189,844
189,873
189,883
189,892
189,913
189,925
189,936
189,944
189,948
189,949
189,953
189,968
189,971
189,972
189,983
189,996
189,997
190,18
190,24
190,48
190,50
190,51
190,63
190,75
190,97
190,102
190,117
190,125
190,127
190,139
190,157
190,160
190,170
190,173
190,178
190,218
190,220
190,224
190,225
190,230
190,231
190,240
190,247
190,250
190,260
190,268
190,285
190,294
190,314
190,318
190,336
190,349
190,379
190,394
190,396
190,442
190,452
190,454
190,455
190,472
190,493
190,523
190,536
190,543
190,550
190,552
190,554
190,555
190,558
190,587
190,602
190,606
190,608
190,617
190,618
190,640
190,645
190,658
190,666
190,670
190,686
190,690
190,693
190,696
190,707
190,718
190,729
190,735
190,738
190,739
190,741
190,744
190,759
190,768
190,769
190,775
190,788
190,793
190,842
190,853
190,857
190,869
190,881
190,889
190,895
190,911
190,920
190,934
190,942
190,952
190,960
190,961
190,975
190,984
190,987
190,999
191,27
191,45
191,70
191,72
191,74
191,75
191,92
191,100
191,109
191,111
191,117
191,125
191,126
191,127
191,132
191,148
191,153
191,159
191,160
191,172
191,181
191,184
191,187
191,190
191,200
191,201
191,218
191,225
191,229
191,239
191,252
191,258
191,272
191,277
191,285
191,287
191,289
191,317
191,332
191,335
191,350
191,367
191,379
191,397
191,424
191,435
191,436
191,466
191,473
191,478
191,504
191,514
191,529
191,543
191,555
191,557
191,558
191,559
191,568
191,585
191,600
191,610
191,625
191,634
191,659
191,663
191,666
191,675
191,679
191,695
191,722
191,729
191,734
191,748
191,775
191,790
191,791
191,794
191,798
191,814
191,829
191,869
191,875
191,877
191,941
191,954
191,956
191,964
191,968
191,983
191,990
191,998
192,2
192,3
192,10
192,14
192,20
192,30
192,32
192,42
192,44
192,45
192,67
192,80
192,96
192,124
192,144
192,151
192,158
192,170
192,183
192,184
192,206
192,242
192,243
192,244
192,254
192,256
192,261
192,280
192,282
192,286
192,294
192,306
192,308
192,310
192,316
192,322
192,337
192,354
192,359
192,364
192,372
192,395
192,396
192,439
192,442
192,448
192,454
192,466
192,467
192,494
192,501
192,513
192,525
192,526
192,537
192,540
192,541
192,548
192,553
192,554
192,566
192,585
192,609
192,616
192,639
192,641
192,646
192,647
192,651
192,688
192,692
192,694
192,700
192,704
192,730
192,734
192,735
192,738
192,741
192,742
192,767
192,774
192,776
192,777
192,815
192,819
192,820
192,824
192,844
192,846
192,856
192,857
192,863
192,864
192,866
192,879
192,886
192,904
192,905
192,912
192,919
192,921
192,935
192,936
192,957
192,976
193,1
193,6
193,12
193,14
193,32
193,47
193,77
193,108
193,127
193,159
193,172
193,193
193,205
193,223
193,228
193,236
193,252
193,268
193,277
193,278
193,281
193,294
193,308
193,319
193,320
193,331
193,356
193,374
193,422
193,433
193,440
193,454
193,457
193,476
193,479
193,520
193,521
193,523
193,524
193,538
193,539
193,542
193,547
193,554
193,577
193,589
193,591
193,593
193,601
193,605
193,614
193,691
193,695
193,700
193,721
193,723
193,729
193,733
193,749
193,752
193,757
193,766
193,778
193,779
193,781
193,782
193,789
193,797
193,814
193,825
193,828
193,843
193,853
193,883
193,889
193,908
193,942
193,950
193,958
193,961
193,981
193,986
193,999
194,12
194,41
194,74
194,108
194,119
194,120
194,143
194,145
194,148
194,155
194,167
194,173
194,183
194,211
194,244
194,247
194,254
194,258
194,263
194,267
194,278
194,282
194,300
194,311
194,314
194,316
194,326
194,350
194,357
194,358
194,362
194,368
194,370
194,376
194,395
194,436
194,451
194,461
194,471
194,475
194,483
194,497
194,522
194,526
194,532
194,535
194,545
194,556
194,558
194,570
194,588
194,608
194,615
194,619
194,621
194,626
194,627
194,629
194,636
194,637
194,648
194,654
194,658
194,671
194,682
194,684
194,689
194,701
194,708
194,714
194,739
194,742
194,750
194,818
194,820
194,826
194,852
194,859
194,884
194,894
194,908
194,911
194,922
194,931
194,933
194,944
194,949
194,955
194,964
194,978
194,988
194,993
194,996
194,997
194,999
195,14
195,31
195,32
195,44
195,47
195,51
195,62
195,96
195,100
195,102
195,105
195,110
195,113
195,119
195,124
195,129
195,133
195,134
195,136
195,138
195,139
195,147
195,149
195,155
195,166
195,167
195,169
195,173
195,182
195,195
195,204
195,206
195,208
195,219
195,283
195,292
195,299
195,300
195,303
195,312
195,317
195,318
195,330
195,342
195,362
195,398
195,424
195,470
195,471
195,480
195,481
195,510
195,514
195,521
195,538
195,552
195,553
195,556
195,584
195,601
195,603
195,605
195,614
195,618
195,631
195,633
195,635
195,638
195,641
195,644
195,667
195,680
195,681
195,697
195,701
195,705
195,738
195,743
195,745
195,749
195,779
195,787
195,791
195,821
195,828
195,848
195,851
195,861
195,862
195,865
195,866
195,868
195,899
195,908
195,911
195,940
195,945
195,946
195,969
195,990
195,996
196,2
196,3
196,21
196,31
196,37
196,41
196,49
196,53
196,71
196,80
196,90
196,99
196,111
196,121
196,128
196,164
196,177
196,193
196,196
196,217
196,228
196,230
196,233
196,234
196,242
196,247
196,251
196,276
196,277
196,289
196,293
196,308
196,312
196,313
196,319
196,328
196,329
196,339
196,340
196,362
196,365
196,370
196,382
196,391
196,394
196,403
196,438
196,443
196,449
196,457
196,458
196,459
196,469
196,470
196,471
196,483
196,499
196,510
196,518
196,520
196,525
196,540
196,546
196,547
196,555
196,561
196,573
196,583
196,588
196,590
196,598
196,627
196,629
196,654
196,665
196,717
196,721
196,726
196,732
196,740
196,751
196,763
196,785
196,799
196,807
196,812
196,818
196,822
196,840
196,854
196,857
196,866
196,894
196,900
196,920
196,924
196,945
196,952
196,953
196,956
196,972
196,987
196,990
196,994
197,12
197,14
197,52
197,59
197,74
197,88
197,103
197,143
197,147
197,148
197,149
197,150
197,154
197,158
197,176
197,177
197,178
197,222
197,225
197,227
197,231
197,249
197,268
197,286
197,287
197,293
197,302
197,304
197,315
197,329
197,330
197,350
197,360
197,378
197,385
197,392
197,406
197,408
197,409
197,412
197,421
197,426
197,429
197,436
197,437
197,447
197,464
197,465
197,469
197,470
197,474
197,475
197,482
197,506
197,507
197,515
197,519
197,523
197,541
197,545
197,570
197,596
197,621
197,622
197,628
197,650
197,651
197,675
197,681
197,692
197,701
197,718
197,719
197,723
197,753
197,756
197,757
197,775
197,783
197,791
197,795
197,804
197,806
197,821
197,829
197,830
197,832
197,837
197,838
197,840
197,847
197,852
197,855
197,884
197,898
197,905
197,909
197,912
197,935
197,949
197,967
197,971
198,4
198,10
198,23
198,32
198,41
198,55
198,62
198,69
198,75
198,84
198,86
198,95
198,111
198,122
198,125
198,143
198,149
198,164
198,174
198,210
198,218
198,222
198,232
198,244
198,248
198,257
198,276
198,277
198,280
198,282
198,286
198,297
198,301
198,302
198,309
198,316
198,317
198,323
198,336
198,344
198,345
198,377
198,415
198,420
198,450
198,460
198,461
198,468
198,479
198,481
198,484
198,501
198,506
198,521
198,532
198,540
198,542
198,559
198,571
198,594
198,600
198,606
198,621
198,634
198,641
198,652
198,660
198,664
198,667
198,671
198,673
198,676
198,692
198,696
198,701
198,710
198,734
198,741
198,748
198,762
198,772
198,778
198,781
198,789
198,792
198,793
198,799
198,801
198,810
198,811
198,815
198,828
198,840
198,861
198,867
198,869
198,871
198,876
198,877
198,894
198,900
198,901
198,909
198,919
198,928
198,931
198,934
198,942
198,963
198,970
198,980
198,995
199,3
199,11
199,16
199,17
199,45
199,50
199,61
199,63
199,65
199,72
199,97
199,98
199,128
199,132
199,133
199,150
199,156
199,186
199,222
199,225
199,299
199,328
199,333
199,334
199,336
199,341
199,370
199,374
199,383
199,408
199,412
199,424
199,431
199,443
199,447
199,449
199,450
199,463
199,465
199,467
199,484
199,510
199,530
199,535
199,537
199,548
199,581
199,585
199,602
199,606
199,608
199,612
199,626
199,635
199,639
199,640
199,643
199,674
199,678
199,680
199,684
199,687
199,698
199,716
199,730
199,742
199,743
199,745
199,756
199,763
199,775
199,776
199,778
199,804
199,810
199,854
199,864
199,868
199,885
199,886
199,888
199,891
199,894
199,899
199,919
199,926
199,947
199,949
199,952
199,964
199,971
199,972
199,992
200,15
200,17
200,19
200,22
200,37
200,41
200,47
200,81
200,97
200,105
200,109
200,125
200,147
200,150
200,154
200,166
200,170
200,172
200,173
200,177
200,216
200,217
200,235
200,240
200,249
200,253
200,267
200,273
200,279
200,287
200,301
200,306
200,308
200,318
200,321
200,331
200,332
200,350
200,360
200,367
200,405
200,409
200,411
200,412
200,413
200,457
200,474
200,480
200,496
200,507
200,510
200,522
200,530
200,531
200,535
200,550
200,557
200,561
200,564
200,573
200,576
200,588
200,610
200,617
200,619
200,621
200,622
200,624
200,627
200,636
200,642
200,647
200,653
200,659
200,686
200,692
200,699
200,719
200,724
200,734
200,736
200,740
200,744
200,803
200,806
200,807
200,815
200,825
200,829
200,832
200,838
200,846
200,849
200,856
200,858
200,861
200,862
200,864
200,878
200,881
200,886
200,897
200,898
200,911
200,918
200,919
200,926
200,928
200,936
200,968
200,973
200,974
200,978
200,990
201,5
201,21
201,25
201,43
201,50
201,56
201,58
201,59
201,62
201,68
201,83
201,86
201,91
201,117
201,121
201,131
201,135
201,148
201,149
201,150
201,152
201,189
201,192
201,232
201,237
201,249
201,251
201,288
201,292
201,293
201,298
201,362
201,370
201,378
201,384
201,388
201,390
201,403
201,419
201,422
201,436
201,440
201,444
201,452
201,462
201,495
201,496
201,500
201,509
201,510
201,513
201,521
201,529
201,535
201,540
201,551
201,578
201,586
201,587
201,623
201,628
201,651
201,665
201,671
201,676
201,692
201,701
201,707
201,709
201,713
201,750
201,754
201,761
201,765
201,795
201,796
201,804
201,807
201,808
201,811
201,819
201,859
201,860
201,861
201,864
201,879
201,880
201,894
201,898
201,899
201,900
201,902
201,904
201,905
201,908
201,925
201,939
201,944
201,951
201,953
201,976
201,996
202,17
202,29
202,46
202,50
202,63
202,68
202,74
202,76
202,86
202,101
202,121
202,124
202,128
202,130
202,136
202,137
202,144
202,158
202,162
202,169
202,177
202,190
202,192
202,195
202,196
202,200
202,207
202,224
202,236
202,244
202,246
202,255
202,268
202,277
202,278
202,280
202,301
202,306
202,321
202,332
202,334
202,335
202,345
202,353
202,356
202,366
202,374
202,384
202,385
202,396
202,416
202,427
202,437
202,446
202,455
202,466
202,477
202,485
202,501
202,504
202,506
202,512
202,523
202,551
202,561
202,563
202,569
202,576
202,581
202,623
202,625
202,640
202,654
202,676
202,685
202,699
202,702
202,716
202,723
202,725
202,740
202,761
202,762
202,765
202,773
202,776
202,778
202,788
202,800
202,802
202,805
202,822
202,828
202,834
202,837
202,839
202,857
202,858
202,867
202,870
202,873
202,879
202,922
202,935
202,943
202,947
202,950
202,959
202,968
202,969
202,977
202,983
202,984
202,988
203,44
203,47
203,55
203,59
203,67
203,70
203,73
203,74
203,81
203,98
203,106
203,107
203,116
203,127
203,132
203,138
203,148
203,166
203,182
203,197
203,222
203,247
203,251
203,274
203,281
203,314
203,315
203,321
203,329
203,335
203,365
203,368
203,374
203,385
203,395
203,424
203,432
203,438
203,440
203,445
203,449
203,453
203,459
203,468
203,473
203,478
203,508
203,516
203,540
203,557
203,563
203,574
203,582
203,588
203,598
203,627
203,637
203,642
203,665
203,683
203,693
203,707
203,711
203,712
203,721
203,730
203,731
203,754
203,789
203,793
203,794
203,803
203,828
203,830
203,833
203,836
203,845
203,856
203,869
203,876
203,878
203,884
203,888
203,906
203,913
203,929
203,934
203,937
203,944
203,956
203,957
203,962
203,965
203,968
203,972
203,976
203,988
203,995
204,1
204,3
204,12
204,23
204,26
204,28
204,36
204,46
204,52
204,72
204,76
204,87
204,88
204,90
204,104
204,111
204,113
204,117
204,127
204,129
204,139
204,168
204,182
204,194
204,197
204,198
204,205
204,212
204,214
204,236
204,249
204,273
204,276
204,289
204,290
204,301
204,311
204,313
204,320
204,321
204,345
204,358
204,404
204,413
204,422
204,426
204,448
204,457
204,460
204,461
204,467
204,472
204,484
204,505
204,526
204,560
204,564
204,574
204,587
204,603
204,606
204,611
204,615
204,624
204,629
204,640
204,641
204,642
204,648
204,662
204,668
204,671
204,682
204,686
204,688
204,691
204,692
204,703
204,766
204,770
204,773
204,778
204,800
204,812
204,814
204,861
204,864
204,865
204,867
204,879
204,881
204,894
204,897
204,898
204,917
204,920
204,930
204,936
204,950
204,953
204,967
204,989
204,991
204,993
204,998
205,20
205,65
205,68
205,69
205,87
205,113
205,114
205,118
205,122
205,125
205,134
205,138
205,139
205,151
205,152
205,175
205,179
205,209
205,233
205,234
205,250
205,261
205,262
205,282
205,287
205,310
205,319
205,321
205,325
205,326
205,331
205,335
205,342
205,349
205,355
205,379
205,409
205,412
205,413
205,417
205,449
205,490
205,504
205,506
205,515
205,516
205,523
205,533
205,552
205,559
205,562
205,563
205,569
205,572
205,584
205,585
205,600
205,601
205,606
205,622
205,626
205,646
205,652
205,667
205,674
205,678
205,682
205,694
205,697
205,698
205,703
205,729
205,730
205,735
205,737
205,765
205,779
205,782
205,799
205,827
205,841
205,859
205,864
205,867
205,868
205,872
205,876
205,877
205,888
205,909
205,916
205,923
205,945
205,956
205,960
206,6
206,20
206,74
206,95
206,96
206,107
206,108
206,123
206,133
206,145
206,147
206,150
206,163
206,167
206,170
206,206
206,208
206,209
206,211
206,220
206,240
206,242
206,246
206,251
206,255
206,300
206,312
206,317
206,321
206,334
206,346
206,348
206,350
206,351
206,360
206,370
206,371
206,404
206,405
206,414
206,422
206,428
206,433
206,434
206,435
206,444
206,448
206,460
206,468
206,503
206,508
206,512
206,518
206,519
206,521
206,525
206,570
206,583
206,588
206,592
206,594
206,602
206,620
206,641
206,643
206,668
206,673
206,678
206,691
206,694
206,697
206,703
206,723
206,725
206,736
206,760
206,763
206,774
206,780
206,785
206,791
206,817
206,823
206,830
206,837
206,838
206,861
206,863
206,884
206,889
206,935
206,951
206,953
206,965
206,998
207,20
207,21
207,23
207,28
207,59
207,63
207,67
207,69
207,80
207,86
207,114
207,117
207,128
207,143
207,157
207,158
207,162
207,182
207,188
207,194
207,205
207,217
207,220
207,228
207,233
207,242
207,243
207,252
207,257
207,259
207,275
207,282
207,283
207,290
207,297
207,300
207,308
207,315
207,330
207,346
207,360
207,374
207,379
207,390
207,391
207,401
207,408
207,418
207,424
207,429
207,443
207,446
207,452
207,474
207,475
207,490
207,493
207,499
207,512
207,544
207,547
207,552
207,553
207,562
207,564
207,580
207,601
207,606
207,622
207,623
207,625
207,628
207,633
207,645
207,655
207,674
207,678
207,681
207,683
207,689
207,693
207,699
207,751
207,762
207,766
207,774
207,778
207,794
207,799
207,806
207,821
207,838
207,841
207,848
207,850
207,860
207,864
207,882
207,889
207,890
207,899
207,912
207,929
207,938
207,961
207,992
207,993
208,3
208,50
208,54
208,58
208,75
208,84
208,92
208,94
208,129
208,131
208,135
208,150
208,168
208,174
208,181
208,186
208,201
208,213
208,218
208,224
208,237
208,282
208,287
208,300
208,305
208,314
208,358
208,361
208,376
208,379
208,385
208,397
208,418
208,438
208,459
208,479
208,489
208,505
208,515
208,538
208,544
208,547
208,550
208,552
208,553
208,581
208,597
208,626
208,657
208,662
208,663
208,675
208,676
208,684
208,692
208,728
208,743
208,749
208,767
208,772
208,777
208,785
208,815
208,833
208,847
208,861
208,865
208,870
208,889
208,890
208,893
208,899
208,903
208,906
208,908
208,912
208,925
208,933
208,936
208,950
208,959
208,983
208,996
208,997
209,5
209,12
209,16
209,17
209,33
209,48
209,71
209,78
209,80
209,82
209,92
209,103
209,113
209,126
209,134
209,135
209,137
209,146
209,158
209,163
209,166
209,171
209,178
209,189
209,191
209,192
209,210
209,220
209,235
209,251
209,257
209,259
209,260
209,261
209,270
209,280
209,287
209,297
209,310
209,311
209,346
209,350
209,351
209,367
209,376
209,399
209,402
209,405
209,432
209,434
209,453
209,459
209,465
209,501
209,509
209,514
209,517
209,526
209,533
209,538
209,545
209,558
209,562
209,565
209,618
209,637
209,723
209,724
209,727
209,729
209,733
209,759
209,765
209,771
209,780
209,787
209,799
209,820
209,833
209,848
209,852
209,854
209,863
209,865
209,871
209,872
209,906
209,910
209,940
209,951
209,955
209,956
209,960
209,971
209,972
209,973
209,978
209,981
210,14
210,21
210,36
210,67
210,79
210,87
210,88
210,95
210,103
210,106
210,111
210,127
210,129
210,132
210,135
210,140
210,146
210,150
210,152
210,156
210,160
210,162
210,167
210,177
210,179
210,196
210,197
210,203
210,207
210,210
210,217
210,223
210,228
210,229
210,235
210,251
210,255
210,294
210,320
210,332
210,351
210,371
210,375
210,388
210,390
210,392
210,424
210,433
210,434
210,436
210,443
210,446
210,450
210,451
210,469
210,480
210,485
210,492
210,502
210,514
210,520
210,521
210,526
210,564
210,571
210,578
210,611
210,631
210,640
210,655
210,658
210,679
210,686
210,692
210,710
210,730
210,746
210,752
210,754
210,766
210,788
210,795
210,802
210,813
210,816
210,824
210,845
210,860
210,863
210,869
210,874
210,887
210,911
210,919
210,930
210,944
210,958
210,962
210,977
211,0
211,7
211,26
211,45
211,55
211,78
211,81
211,85
211,111
211,113
211,126
211,130
211,150
211,162
211,170
211,171
211,173
211,174
211,178
211,256
211,279
211,284
211,290
211,291
211,338
211,360
211,373
211,376
211,399
211,401
211,408
211,428
211,430
211,431
211,432
211,450
211,451
211,454
211,505
211,525
211,536
211,545
211,557
211,563
211,569
211,587
211,589
211,602
211,607
211,611
211,623
211,625
211,626
211,639
211,648
211,649
211,651
211,653
211,656
211,676
211,688
211,693
211,707
211,709
211,723
211,724
211,729
211,739
211,763
211,778
211,792
211,795
211,797
211,811
211,818
211,819
211,820
211,873
211,883
211,885
211,903
211,929
211,936
211,941
211,946
211,987
211,994
212,12
212,20
212,27
212,35
212,37
212,51
212,61
212,79
212,89
212,97
212,102
212,104
212,106
212,110
212,111
212,119
212,131
212,136
212,154
212,165
212,169
212,176
212,177
212,178
212,182
212,194
212,197
212,205
212,217
212,225
212,236
212,241
212,265
212,288
212,300
212,313
212,329
212,334
212,340
212,368
212,410
212,431
212,452
212,454
212,456
212,462
212,473
212,496
212,503
212,527
212,530
212,538
212,539
212,562
212,566
212,573
212,581
212,589
212,592
212,594
212,600
212,608
212,612
212,620
212,637
212,660
212,665
212,666
212,671
212,673
212,683
212,688
212,696
212,704
212,743
212,748
212,750
212,762
212,789
212,791
212,792
212,793
212,799
212,807
212,815
212,818
212,822
212,825
212,845
212,846
212,854
212,864
212,868
212,884
212,893
212,905
212,908
212,926
212,927
212,928
212,933
212,936
212,940
212,955
212,990
212,991
212,994
212,998
213,6
213,10
213,15
213,31
213,36
213,46
213,47
213,61
213,72
213,100
213,106
213,109
213,123
213,136
213,143
213,155
213,156
213,162
213,165
213,171
213,172
213,184
213,185
213,191
213,206
213,207
213,210
213,236
213,245
213,260
213,262
213,288
213,296
213,299
213,301
213,306
213,321
213,324
213,325
213,334
213,337
213,346
213,368
213,372
213,375
213,391
213,399
213,417
213,437
213,481
213,485
213,491
213,494
213,505
213,508
213,510
213,514
213,524
213,545
213,565
213,567
213,582
213,604
213,613
213,614
213,619
213,631
213,632
213,670
213,674
213,710
213,712
213,723
213,733
213,747
213,750
213,756
213,759
213,762
213,807
213,808
213,809
213,819
213,820
213,821
213,822
213,826
213,832
213,835
213,846
213,852
213,853
213,855
213,863
213,868
213,872
213,878
213,888
213,889
213,895
213,899
213,909
213,932
213,941
213,955
213,958
213,982
214,0
214,16
214,18
214,19
214,24
214,25
214,34
214,37
214,47
214,61
214,63
214,64
214,76
214,89
214,91
214,110
214,120
214,148
214,150
214,156
214,173
214,186
214,187
214,197
214,205
214,209
214,212
214,228
214,229
214,235
214,238
214,252
214,259
214,269
214,276
214,278
214,280
214,293
214,300
214,310
214,333
214,364
214,369
214,370
214,375
214,412
214,414
214,418
214,419
214,422
214,426
214,433
214,447
214,459
214,467
214,471
214,473
214,514
214,536
214,548
214,549
214,553
214,557
214,561
214,564
214,566
214,569
214,573
214,583
214,596
214,611
214,639
214,640
214,646
214,657
214,663
214,665
214,666
214,682
214,696
214,708
214,715
214,734
214,736
214,781
214,785
214,795
214,797
214,814
214,818
214,822
214,826
214,847
214,848
214,860
214,869
214,876
214,884
214,900
214,911
214,913
214,914
214,922
214,938
214,945
214,983
214,988
214,992
214,994
215,3
215,4
215,20
215,33
215,38
215,42
215,60
215,64
215,93
215,108
215,113
215,116
215,118
215,159
215,160
215,180
215,188
215,191
215,192
215,197
215,199
215,212
215,220
215,223
215,238
215,243
215,255
215,272
215,291
215,299
215,304
215,314
215,315
215,326
215,328
215,341
215,367
215,373
215,374
215,380
215,397
215,408
215,410
215,411
215,417
215,428
215,430
215,442
215,469
215,483
215,486
215,491
215,493
215,515
215,521
215,522
215,524
215,525
215,528
215,534
215,535
215,538
215,539
215,551
215,555
215,565
215,571
215,584
215,589
215,591
215,612
215,622
215,635
215,662
215,665
215,700
215,712
215,715
215,716
215,717
215,724
215,735
215,749
215,752
215,754
215,805
215,810
215,813
215,819
215,825
215,842
215,869
215,875
215,883
215,894
215,895
215,896
215,903
215,911
215,916
215,933
215,944
215,950
215,955
215,978
215,980
215,994
216,11
216,14
216,36
216,54
216,58
216,59
216,61
216,64
216,112
216,114
216,126
216,127
216,141
216,154
216,157
216,170
216,177
216,184
216,188
216,190
216,191
216,198
216,203
216,205
216,212
216,222
216,228
216,232
216,238
216,240
216,242
216,250
216,254
216,266
216,268
216,276
216,293
216,297
216,308
216,309
216,319
216,330
216,335
216,336
216,345
216,365
216,368
216,375
216,377
216,382
216,385
216,413
216,430
216,431
216,436
216,439
216,449
216,474
216,479
216,481
216,483
216,487
216,510
216,529
216,530
216,538
216,549
216,555
216,561
216,566
216,568
216,583
216,584
216,613
216,622
216,626
216,658
216,679
216,685
216,704
216,707
216,724
216,735
216,742
216,751
216,752
216,756
216,764
216,769
216,773
216,785
216,791
216,812
216,817
216,818
216,826
216,842
216,862
216,876
216,884
216,893
216,905
216,906
216,917
216,929
216,930
216,954
216,971
216,975
216,977
216,982
217,1
217,20
217,21
217,27
217,32
217,35
217,54
217,99
217,110
217,123
217,155
217,158
217,163
217,164
217,170
217,176
217,188
217,208
217,212
217,237
217,282
217,286
217,288
217,306
217,336
217,351
217,361
217,376
217,380
217,417
217,419
217,422
217,439
217,443
217,446
217,452
217,474
217,483
217,497
217,498
217,503
217,531
217,539
217,554
217,557
217,569
217,580
217,600
217,605
217,612
217,640
217,646
217,649
217,663
217,669
217,680
217,686
217,692
217,697
217,722
217,729
217,752
217,754
217,765
217,773
217,778
217,787
217,805
217,819
217,822
217,824
217,843
217,846
217,852
217,869
217,876
217,885
217,905
217,913
217,931
217,934
217,943
217,946
217,961
217,971
217,973
217,992
218,0
218,12
218,24
218,27
218,49
218,52
218,58
218,64
218,69
218,79
218,85
218,110
218,124
218,133
218,143
218,167
218,178
218,181
218,191
218,192
218,193
218,196
218,244
218,250
218,266
218,268
218,270
218,279
218,299
218,306
218,312
218,316
218,322
218,323
218,325
218,334
218,340
218,375
218,379
218,394
218,412
218,428
218,432
218,441
218,466
218,469
218,470
218,495
218,503
218,515
218,534
218,556
218,572
218,581
218,583
218,592
218,603
218,607
218,614
218,616
218,618
218,648
218,678
218,680
218,692
218,707
218,730
218,734
218,738
218,748
218,757
218,763
218,770
218,772
218,779
218,785
218,794
218,796
218,819
218,825
218,879
218,901
218,914
218,920
218,925
218,939
218,940
219,15
219,19
219,21
219,23
219,34
219,41
219,48
219,70
219,90
219,92
219,103
219,113
219,124
219,130
219,151
219,162
219,167
219,192
219,197
219,216
219,225
219,226
219,235
219,237
219,254
219,255
219,259
219,260
219,303
219,307
219,308
219,309
219,311
219,333
219,373
219,381
219,391
219,401
219,411
219,419
219,431
219,468
219,485
219,499
219,507
219,513
219,514
219,515
219,518
219,522
219,546
219,551
219,554
219,561
219,566
219,579
219,586
219,628
219,643
219,657
219,666
219,667
219,671
219,693
219,698
219,708
219,712
219,714
219,722
219,724
219,729
219,737
219,739
219,741
219,764
219,792
219,836
219,845
219,850
219,851
219,854
219,870
219,891
219,894
219,896
219,903
219,911
219,930
219,936
219,950
219,954
219,970
219,971
219,978
220,13
220,28
220,33
220,48
220,56
220,76
220,94
220,97
220,106
220,115
220,116
220,123
220,131
220,132
220,148
220,153
220,160
220,161
220,164
220,165
220,179
220,187
220,189
220,192
220,204
220,205
220,206
220,217
220,230
220,233
220,236
220,253
220,262
220,263
220,270
220,279
220,298
220,312
220,313
220,314
220,332
220,341
220,347
220,352
220,372
220,382
220,399
220,402
220,404
220,412
220,428
220,429
220,438
220,440
220,469
220,471
220,472
220,483
220,486
220,488
220,489
220,506
220,509
220,522
220,530
220,557
220,563
220,566
220,617
220,626
220,645
220,657
220,659
220,687
220,697
220,699
220,704
220,712
220,724
220,736
220,737
220,740
220,741
220,743
220,764
220,775
220,776
220,783
220,812
220,815
220,820
220,825
220,834
220,836
220,838
220,840
220,848
220,853
220,854
220,864
220,867
220,876
220,877
220,880
220,882
220,898
220,904
220,915
220,923
220,924
220,928
220,943
220,948
220,971
220,977
220,982
221,4
221,6
221,8
221,13
221,19
221,35
221,49
221,52
221,72
221,73
221,90
221,95
221,100
221,109
221,110
221,115
221,121
221,123
221,132
221,158
221,167
221,168
221,176
221,183
221,189
221,212
221,213
221,218
221,233
221,235
221,239
221,241
221,245
221,248
221,265
221,266
221,284
221,289
221,305
221,325
221,330
221,341
221,344
221,357
221,365
221,369
221,405
221,415
221,425
221,433
221,435
221,442
221,448
221,457
221,463
221,482
221,485
221,492
221,497
221,501
221,504
