origem,destino
313,743
313,747
313,757
313,775
313,777
313,793
313,796
313,801
313,810
313,835
313,839
313,846
313,867
313,871
313,872
313,882
313,915
313,930
313,935
313,955
313,963
313,972
313,977
313,983
313,990
313,999
314,3
314,11
314,15
314,32
314,39
314,44
314,54
314,56
314,57
314,76
314,80
314,94
314,97
314,100
314,101
314,113
314,128
314,132
314,167
314,171
314,194
314,195
314,208
314,212
314,217
314,225
314,226
314,227
314,228
314,251
314,257
314,278
314,286
314,292
314,335
314,364
314,394
314,397
314,408
314,431
314,436
314,451
314,453
314,455
314,480
314,487
314,507
314,526
314,535
314,539
314,543
314,544
314,549
314,553
314,566
314,567
314,601
314,602
314,616
314,619
314,637
314,639
314,643
314,672
314,677
314,678
314,681
314,684
314,692
314,694
314,723
314,726
314,739
314,743
314,751
314,775
314,778
314,790
314,802
314,809
314,810
314,818
314,821
314,824
314,826
314,835
314,860
314,864
314,873
314,883
314,884
314,888
314,909
314,916
314,921
314,931
314,945
314,957
314,961
314,971
314,987
314,990
315,22
315,28
315,31
315,53
315,62
315,84
315,97
315,110
315,120
315,123
315,126
315,134
315,158
315,165
315,170
315,192
315,197
315,200
315,202
315,203
315,211
315,218
315,220
315,227
315,247
315,254
315,273
315,279
315,284
315,288
315,295
315,309
315,312
315,334
315,339
315,354
315,360
315,362
315,376
315,383
315,400
315,410
315,417
315,420
315,421
315,426
315,437
315,469
315,473
315,477
315,490
315,491
315,497
315,503
315,543
315,544
315,547
315,549
315,550
315,552
315,560
315,563
315,575
315,576
315,581
315,603
315,631
315,635
315,647
315,669
315,671
315,673
315,685
315,693
315,708
315,725
315,734
315,758
315,759
315,762
315,788
315,792
315,801
315,816
315,818
315,861
315,885
315,891
315,893
315,910
315,920
315,926
315,935
315,946
315,949
315,956
315,960
315,968
315,974
316,4
316,7
316,23
316,28
316,29
316,33
316,40
316,51
316,56
316,64
316,98
316,113
316,127
316,128
316,137
316,139
316,157
316,172
316,182
316,205
316,221
316,231
316,249
316,251
316,256
316,273
316,279
316,292
316,309
316,314
316,316
316,331
316,354
316,366
316,371
316,379
316,404
316,412
316,415
316,421
316,422
316,446
316,451
316,455
316,459
316,461
316,471
316,475
316,492
316,495
316,515
316,518
316,547
316,555
316,639
316,643
316,646
316,651
316,656
316,660
316,663
316,666
316,667
316,668
316,672
316,678
316,690
316,698
316,702
316,704
316,711
316,731
316,737
316,740
316,743
316,746
316,752
316,755
316,776
316,803
316,804
316,806
316,811
316,814
316,815
316,829
316,843
316,845
316,848
316,850
316,899
316,905
316,920
316,922
316,927
316,941
316,943
316,960
316,961
316,967
316,972
316,979
316,983
316,989
316,998
316,999
317,3
317,5
317,7
317,33
317,41
317,61
317,62
317,88
317,95
317,115
317,127
317,131
317,132
317,141
317,157
317,158
317,166
317,215
317,217
317,227
317,258
317,285
317,287
317,296
317,304
317,306
317,320
317,358
317,362
317,372
317,373
317,383
317,384
317,386
317,389
317,441
317,452
317,454
317,459
317,464
317,465
317,490
317,509
317,535
317,547
317,559
317,591
317,599
317,620
317,658
317,661
317,670
317,687
317,690
317,709
317,713
317,715
317,729
317,731
317,738
317,742
317,745
317,749
317,753
317,758
317,765
317,776
317,792
317,808
317,824
317,831
317,833
317,844
317,874
317,891
317,905
317,920
317,937
317,953
317,957
317,980
317,981
317,985
317,988
318,0
318,5
318,11
318,15
318,29
318,40
318,62
318,71
318,75
318,89
318,91
318,116
318,122
318,131
318,152
318,166
318,173
318,187
318,216
318,217
318,220
318,249
318,272
318,285
318,289
318,294
318,297
318,349
318,360
318,370
318,378
318,384
318,388
318,393
318,396
318,397
318,406
318,417
318,420
318,426
318,439
318,448
318,473
318,486
318,487
318,490
318,498
318,503
318,504
318,510
318,512
318,535
318,538
318,549
318,553
318,557
318,570
318,579
318,607
318,617
318,620
318,630
318,636
318,645
318,672
318,679
318,682
318,683
318,688
318,709
318,721
318,732
318,735
318,736
318,748
318,752
318,764
318,765
318,772
318,780
318,787
318,792
318,795
318,797
318,806
318,812
318,818
318,842
318,857
318,889
318,895
318,900
318,965
318,972
318,978
318,980
318,989
319,0
319,21
319,29
319,35
319,41
319,57
319,85
319,87
319,117
319,171
319,186
319,196
319,201
319,203
319,208
319,216
319,219
319,229
319,230
319,240
319,265
319,272
319,273
319,280
319,299
319,300
319,308
319,321
319,333
319,336
319,337
319,339
319,342
319,351
319,355
319,363
319,369
319,385
319,400
319,423
319,446
319,458
319,487
319,490
319,491
319,503
319,513
319,515
319,529
319,538
319,549
319,558
319,576
319,587
319,602
319,612
319,619
319,620
319,629
319,641
319,643
319,650
319,657
319,665
319,668
319,686
319,701
319,710
319,723
319,732
319,752
319,773
319,774
319,786
319,799
319,816
319,826
319,832
319,835
319,843
319,857
319,900
319,907
319,924
319,928
319,945
319,948
319,963
319,964
319,973
319,980
319,987
320,6
320,15
320,23
320,29
320,43
320,55
320,59
320,61
320,84
320,95
320,112
320,118
320,132
320,144
320,150
320,161
320,164
320,199
320,210
320,230
320,235
320,246
320,252
320,259
320,268
320,276
320,295
320,301
320,318
320,319
320,323
320,325
320,335
320,346
320,349
320,366
320,382
320,423
320,427
320,446
320,454
320,458
320,473
320,474
320,476
320,478
320,492
320,499
320,505
320,513
320,521
320,522
320,528
320,531
320,537
320,541
320,551
320,563
320,565
320,566
320,592
320,596
320,620
320,626
320,643
320,647
320,648
320,649
320,665
320,673
320,677
320,686
320,700
320,719
320,738
320,752
320,761
320,765
320,766
320,776
320,779
320,782
320,787
320,792
320,805
320,809
320,810
320,818
320,820
320,850
320,860
320,863
320,889
320,893
320,894
320,902
320,905
320,921
320,925
320,927
320,945
320,948
320,980
321,21
321,22
321,31
321,33
321,54
321,59
321,61
321,65
321,75
321,83
321,116
321,128
321,137
321,138
321,140
321,149
321,164
321,171
321,183
321,200
321,201
321,207
321,216
321,226
321,235
321,236
321,239
321,243
321,246
321,248
321,250
321,255
321,257
321,263
321,269
321,281
321,286
321,296
321,316
321,337
321,345
321,374
321,377
321,394
321,419
321,431
321,439
321,440
321,442
321,458
321,462
321,490
321,496
321,507
321,510
321,525
321,528
321,531
321,533
321,537
321,562
321,569
321,570
321,572
321,573
321,582
321,593
321,600
321,620
321,621
321,624
321,631
321,635
321,641
321,644
321,649
321,681
321,682
321,686
321,695
321,709
321,711
321,712
321,724
321,736
321,746
321,761
321,780
321,784
321,800
321,807
321,811
321,814
321,821
321,837
321,853
321,859
321,860
321,861
321,862
321,863
321,870
321,883
321,896
321,904
321,906
321,910
321,912
321,915
321,919
321,930
321,949
321,956
321,977
321,983
321,990
322,13
322,17
322,32
322,39
322,55
322,57
322,105
322,116
322,139
322,163
322,175
322,197
322,203
322,217
322,228
322,232
322,252
322,267
322,279
322,287
322,304
322,315
322,321
322,329
322,332
322,338
322,344
322,346
322,387
322,395
322,403
322,406
322,423
322,425
322,428
322,446
322,455
322,479
322,481
322,495
322,512
322,521
322,524
322,532
322,533
322,534
322,547
322,548
322,554
322,574
322,575
322,581
322,600
322,607
322,611
322,612
322,642
322,651
322,675
322,696
322,699
322,726
322,748
322,756
322,776
322,785
322,793
322,794
322,801
322,810
322,811
322,813
322,817
322,820
322,825
322,826
322,845
322,853
322,857
322,867
322,872
322,888
322,899
322,916
322,923
322,940
322,945
322,947
322,959
322,967
322,979
322,982
322,987
322,990
323,10
323,15
323,35
323,39
323,52
323,58
323,79
323,85
323,89
323,96
323,99
323,104
323,106
323,136
323,143
323,169
323,171
323,231
323,268
323,298
323,302
323,304
323,309
323,314
323,319
323,337
323,340
323,342
323,357
323,364
323,374
323,375
323,378
323,400
323,410
323,411
323,423
323,429
323,472
323,477
323,487
323,496
323,525
323,530
323,546
323,561
323,574
323,583
323,593
323,598
323,617
323,629
323,642
323,670
323,677
323,681
323,685
323,686
323,687
323,701
323,714
323,744
323,747
323,749
323,753
323,755
323,759
323,760
323,769
323,770
323,781
323,787
323,809
323,813
323,824
323,831
323,836
323,853
323,876
323,884
323,897
323,899
323,900
323,909
323,916
323,924
323,936
323,938
323,947
323,958
323,967
323,981
323,983
323,993
323,998
324,22
324,23
324,46
324,61
324,71
324,72
324,76
324,79
324,135
324,149
324,150
324,171
324,173
324,176
324,200
324,209
324,212
324,220
324,231
324,237
324,246
324,258
324,279
324,281
324,282
324,290
324,302
324,306
324,313
324,335
324,349
324,355
324,381
324,387
324,398
324,400
324,402
324,403
324,404
324,419
324,424
324,425
324,429
324,436
324,438
324,443
324,459
324,461
324,486
324,490
324,499
324,508
324,522
324,530
324,531
324,536
324,540
324,550
324,559
324,560
324,563
324,565
324,569
324,580
324,584
324,588
324,590
324,598
324,613
324,614
324,621
324,622
324,625
324,632
324,634
324,639
324,642
324,656
324,662
324,675
324,683
324,699
324,706
324,710
324,713
324,717
324,719
324,720
324,722
324,734
324,740
324,744
324,757
324,806
324,820
324,826
324,838
324,856
324,860
324,883
324,900
324,904
324,913
324,920
324,925
324,937
324,940
324,956
324,962
324,983
325,34
325,44
325,54
325,70
325,77
325,86
325,90
325,106
325,108
325,110
325,138
325,151
325,164
325,166
325,169
325,174
325,179
325,187
325,197
325,238
325,240
325,253
325,259
325,263
325,266
325,267
325,302
325,311
325,340
325,370
325,374
325,378
325,379
325,398
325,405
325,407
325,428
325,429
325,448
325,468
325,487
325,501
325,509
325,512
325,513
325,514
325,537
325,538
325,550
325,552
325,566
325,574
325,578
325,583
325,586
325,597
325,603
325,645
325,649
325,654
325,664
325,666
325,674
325,708
325,724
325,728
325,729
325,731
325,751
325,756
325,762
325,767
325,774
325,782
325,790
325,794
325,800
325,807
325,810
325,820
325,821
325,825
325,827
325,831
325,844
325,845
325,854
325,868
325,878
325,892
325,897
325,909
325,919
325,937
325,941
325,943
325,945
325,946
325,948
325,949
325,957
325,960
325,967
325,990
326,0
326,10
326,23
326,37
326,51
326,63
326,64
326,76
326,82
326,83
326,89
326,110
326,116
326,135
326,146
326,147
326,175
326,184
326,193
326,194
326,196
326,201
326,204
326,206
326,226
326,232
326,235
326,251
326,256
326,258
326,259
326,263
326,270
326,272
326,283
326,285
326,286
326,288
326,290
326,302
326,306
326,307
326,310
326,319
326,322
326,356
326,388
326,396
326,399
326,408
326,413
326,422
326,425
326,432
326,447
326,467
326,500
326,504
326,532
326,536
326,573
326,574
326,583
326,590
326,591
326,595
326,629
326,632
326,633
326,643
326,651
326,656
326,670
326,676
326,684
326,686
326,697
326,706
326,707
326,717
326,734
326,748
326,755
326,761
326,774
326,777
326,786
326,792
326,804
326,810
326,811
326,822
326,825
326,833
326,840
326,890
326,895
326,897
326,904
326,906
326,914
326,928
326,935
326,943
326,945
326,948
326,950
326,958
326,963
326,965
326,966
326,969
326,979
326,982
326,992
326,997
327,6
327,9
327,13
327,21
327,28
327,41
327,45
327,51
327,65
327,73
327,79
327,90
327,109
327,110
327,116
327,133
327,141
327,150
327,154
327,180
327,197
327,198
327,199
327,208
327,217
327,218
327,228
327,246
327,252
327,255
327,259
327,266
327,273
327,280
327,288
327,294
327,304
327,306
327,324
327,348
327,353
327,361
327,362
327,363
327,364
327,369
327,376
327,378
327,403
327,408
327,420
327,456
327,465
327,473
327,479
327,497
327,506
327,519
327,523
327,550
327,551
327,555
327,560
327,565
327,570
327,580
327,586
327,587
327,596
327,601
327,605
327,607
327,609
327,612
327,623
327,627
327,640
327,649
327,650
327,651
327,655
327,660
327,675
327,676
327,678
327,689
327,700
327,702
327,708
327,714
327,715
327,739
327,741
327,745
327,746
327,754
327,759
327,763
327,772
327,791
327,797
327,798
327,802
327,817
327,819
327,829
327,876
327,888
327,891
327,901
327,905
327,907
327,914
327,920
327,929
327,934
327,957
327,974
327,977
327,979
327,980
327,994
328,1
328,3
328,6
328,14
328,31
328,39
328,42
328,43
328,59
328,69
328,96
328,105
328,108
328,114
328,117
328,119
328,121
328,143
328,144
328,164
328,166
328,180
328,213
328,223
328,225
328,239
328,241
328,253
328,257
328,278
328,304
328,318
328,324
328,332
328,354
328,355
328,364
328,370
328,376
328,390
328,401
328,403
328,407
328,421
328,428
328,444
328,448
328,452
328,465
328,469
328,470
328,504
328,512
328,529
328,536
328,538
328,548
328,550
328,578
328,589
328,595
328,602
328,618
328,622
328,640
328,642
328,665
328,672
328,711
328,723
328,732
328,735
328,740
328,744
328,749
328,751
328,758
328,760
328,763
328,766
328,772
328,783
328,786
328,816
328,819
328,824
328,829
328,837
328,838
328,844
328,868
328,871
328,883
328,916
328,920
328,922
328,942
328,951
328,960
328,963
328,967
328,968
328,971
328,992
329,12
329,14
329,33
329,42
329,58
329,60
329,68
329,95
329,126
329,127
329,134
329,145
329,147
329,151
329,158
329,173
329,178
329,188
329,214
329,217
329,221
329,226
329,235
329,240
329,252
329,264
329,277
329,292
329,293
329,310
329,316
329,333
329,342
329,352
329,364
329,371
329,372
329,378
329,388
329,404
329,419
329,420
329,427
329,428
329,440
329,445
329,447
329,452
329,455
329,466
329,472
329,493
329,504
329,505
329,515
329,545
329,566
329,570
329,572
329,581
329,588
329,591
329,596
329,620
329,623
329,624
329,634
329,645
329,652
329,656
329,658
329,662
329,673
329,674
329,684
329,688
329,706
329,707
329,708
329,719
329,733
329,735
329,740
329,748
329,752
329,765
329,773
329,777
329,781
329,801
329,805
329,817
329,826
329,850
329,854
329,859
329,860
329,861
329,864
329,866
329,906
329,915
329,916
329,928
329,937
329,941
329,964
329,968
329,978
329,982
329,984
329,990
330,4
330,22
330,31
330,36
330,37
330,45
330,60
330,66
330,78
330,79
330,91
330,98
330,99
330,128
330,135
330,138
330,140
330,149
330,161
330,162
330,210
330,214
330,215
330,226
330,227
330,247
330,251
330,253
330,254
330,278
330,294
330,312
330,324
330,334
330,357
330,374
330,393
330,403
330,404
330,408
330,411
330,419
330,422
330,431
330,438
330,439
330,443
330,449
330,450
330,451
330,465
330,474
330,481
330,483
330,492
330,494
330,497
330,504
330,508
330,510
330,528
330,545
330,551
330,563
330,564
330,565
330,572
330,580
330,599
330,601
330,614
330,620
330,637
330,651
330,656
330,659
330,668
330,674
330,690
330,694
330,706
330,711
330,724
330,730
330,735
330,758
330,761
330,765
330,772
330,786
330,792
330,812
330,827
330,851
330,876
330,886
330,893
330,894
330,896
330,898
330,901
330,904
330,908
330,913
330,914
330,931
330,932
330,943
330,954
330,960
330,961
330,962
330,971
330,976
330,993
331,8
331,13
331,15
331,31
331,40
331,55
331,60
331,71
331,83
331,121
331,123
331,159
331,168
331,177
331,182
331,216
331,220
331,244
331,246
331,272
331,288
331,314
331,315
331,320
331,321
331,331
331,334
331,351
331,352
331,370
331,372
331,384
331,388
331,389
331,391
331,393
331,395
331,422
331,434
331,436
331,512
331,520
331,526
331,541
331,547
331,549
331,555
331,577
331,589
331,600
331,606
331,624
331,643
331,669
331,670
331,672
331,679
331,717
331,739
331,747
331,765
331,767
331,776
331,797
331,805
331,817
331,821
331,823
331,826
331,827
331,853
331,869
331,870
331,871
331,873
331,881
331,895
331,912
331,920
331,922
331,923
331,932
331,940
331,942
331,951
331,972
331,973
331,985
331,988
331,991
332,0
332,4
332,6
332,18
332,25
332,34
332,38
332,40
332,56
332,57
332,74
332,93
332,95
332,99
332,103
332,106
332,107
332,118
332,123
332,133
332,135
332,152
332,157
332,165
332,167
332,175
332,178
332,197
332,202
332,203
332,209
332,229
332,257
332,298
332,304
332,322
332,352
332,355
332,359
332,361
332,367
332,397
332,401
332,417
332,419
332,422
332,448
332,465
332,472
332,475
332,477
332,486
332,496
332,504
332,529
332,536
332,537
332,554
332,565
332,569
332,597
332,614
332,618
332,624
332,626
332,631
332,633
332,644
332,645
332,651
332,677
332,682
332,684
332,686
332,690
332,693
332,704
332,714
332,734
332,735
332,749
332,754
332,757
332,772
332,777
332,784
332,790
332,799
332,800
332,802
332,815
332,839
332,849
332,851
332,865
332,866
332,886
332,898
332,909
332,922
332,934
332,940
332,944
332,950
332,974
332,992
332,995
333,23
333,29
333,34
333,49
333,65
333,72
333,76
333,104
333,139
333,140
333,146
333,149
333,151
333,160
333,164
333,165
333,176
333,198
333,217
333,223
333,227
333,246
333,270
333,276
333,287
333,330
333,352
333,377
333,379
333,381
333,389
333,409
333,419
333,449
333,451
333,455
333,464
333,469
333,472
333,489
333,506
333,511
333,528
333,533
333,569
333,573
333,579
333,581
333,606
333,618
333,637
333,640
333,653
333,659
333,663
333,667
333,693
333,694
333,719
333,724
333,725
333,729
333,731
333,738
333,739
333,749
333,752
333,765
333,772
333,802
333,819
333,826
333,829
333,835
333,839
333,862
333,867
333,917
333,929
333,948
333,957
333,961
333,966
333,969
334,10
334,11
334,34
334,38
334,44
334,58
334,66
334,69
334,70
334,87
334,104
334,106
334,107
334,109
334,114
334,165
334,177
334,188
334,192
334,197
334,202
334,203
334,216
334,228
334,230
334,252
334,255
334,267
334,277
334,283
334,285
334,289
334,320
334,321
334,330
334,344
334,346
334,347
334,349
334,354
334,358
334,360
334,362
334,370
334,379
334,398
334,427
334,429
334,438
334,441
334,453
334,457
334,458
334,471
334,488
334,501
334,507
334,551
334,561
334,607
334,620
334,623
334,624
334,628
334,635
334,643
334,662
334,670
334,673
334,688
334,755
334,759
334,770
334,774
334,775
334,777
334,781
334,815
334,825
334,830
334,871
334,879
334,883
334,887
334,894
334,896
334,905
334,930
334,936
334,940
334,944
334,965
334,974
334,985
334,990
334,999
335,11
335,19
335,27
335,49
335,60
335,64
335,78
335,87
335,90
335,119
335,125
335,133
335,172
335,189
335,195
335,196
335,200
335,231
335,243
335,258
335,272
335,300
335,302
335,306
335,309
335,321
335,332
335,335
335,347
335,357
335,365
335,366
335,389
335,402
335,407
335,419
335,429
335,432
335,438
335,442
335,443
335,444
335,456
335,458
335,463
335,469
335,471
335,483
335,485
335,505
335,517
335,523
335,530
335,540
335,542
335,548
335,555
335,560
335,573
335,579
335,585
335,587
335,590
335,614
335,631
335,646
335,672
335,686
335,688
335,710
335,731
335,764
335,776
335,778
335,794
335,800
335,808
335,818
335,821
335,833
335,846
335,847
335,884
335,891
335,896
335,909
335,913
335,915
335,920
335,927
335,932
335,938
335,946
335,949
335,965
335,967
335,973
335,981
335,996
336,20
336,39
336,58
336,59
336,70
336,89
336,99
336,140
336,144
336,160
336,164
336,177
336,178
336,209
336,218
336,224
336,250
336,279
336,285
336,286
336,305
336,306
336,307
336,314
336,327
336,328
336,335
336,347
336,354
336,358
336,368
336,370
336,371
336,372
336,377
336,383
336,386
336,396
336,401
336,403
336,412
336,417
336,433
336,435
336,445
336,449
336,456
336,461
336,466
336,467
336,486
336,494
336,500
336,518
336,522
336,533
336,538
336,541
336,551
336,589
336,606
336,635
336,660
336,676
336,681
336,686
336,692
336,697
336,709
336,713
336,717
336,719
336,732
336,734
336,737
336,746
336,762
336,767
336,777
336,785
336,814
336,815
336,821
336,824
336,826
336,840
336,844
336,875
336,914
336,922
336,934
336,945
336,971
336,993
336,998
337,7
337,10
337,23
337,27
337,37
337,38
337,39
337,41
337,58
337,90
337,111
337,138
337,172
337,181
337,189
337,224
337,228
337,230
337,231
337,233
337,255
337,263
337,265
337,289
337,297
337,310
337,313
337,314
337,316
337,317
337,327
337,335
337,357
337,359
337,390
337,400
337,402
337,424
337,429
337,452
337,465
337,469
337,477
337,478
337,479
337,502
337,511
337,515
337,550
337,572
337,573
337,600
337,605
337,629
337,635
337,644
337,656
337,659
337,662
337,669
337,686
337,687
337,689
337,695
337,723
337,729
337,771
337,785
337,792
337,798
337,803
337,812
337,828
337,831
337,837
337,839
337,840
337,841
337,866
337,867
337,871
337,882
337,898
337,902
337,906
337,907
337,919
337,927
337,930
337,965
337,979
337,985
338,11
338,14
338,16
338,21
338,30
338,49
338,61
338,76
338,78
338,88
338,91
338,92
338,100
338,101
338,102
338,131
338,147
338,148
338,151
338,154
338,193
338,202
338,210
338,218
338,247
338,258
338,259
338,269
338,293
338,304
338,306
338,323
338,325
338,349
338,365
338,380
338,397
338,412
338,417
338,418
338,425
338,428
338,451
338,462
338,483
338,488
338,505
338,521
338,523
338,540
338,554
338,555
338,583
338,590
338,620
338,638
338,639
338,646
338,652
338,675
338,687
338,690
338,703
338,707
338,717
338,718
338,732
338,737
338,753
338,769
338,778
338,788
338,795
338,803
338,819
338,820
338,822
338,837
338,847
338,857
338,872
338,877
338,885
338,897
338,902
338,908
338,923
338,929
338,939
338,980
339,2
339,8
339,37
339,40
339,46
339,59
339,71
339,72
339,75
339,77
339,84
339,85
339,96
339,104
339,122
339,154
339,165
339,169
339,173
339,176
339,182
339,197
339,218
339,221
339,244
339,263
339,277
339,284
339,290
339,292
339,304
339,306
339,332
339,341
339,350
339,354
339,362
339,372
339,398
339,407
339,408
339,421
339,438
339,453
339,478
339,510
339,521
339,522
339,535
339,537
339,546
339,554
339,559
339,576
339,583
339,584
339,634
339,650
339,667
339,683
339,685
339,696
339,703
339,711
339,717
339,731
339,745
339,757
339,764
339,768
339,773
339,790
339,791
339,793
339,811
339,828
339,830
339,846
339,848
339,857
339,869
339,879
339,882
339,890
339,897
339,903
339,909
339,917
339,922
339,952
339,958
339,980
339,981
339,987
339,999
340,4
340,7
340,16
340,19
340,30
340,34
340,60
340,66
340,79
340,83
340,89
340,97
340,115
340,120
340,125
340,134
340,139
340,163
340,165
340,175
340,186
340,198
340,211
340,220
340,221
340,232
340,257
340,271
340,275
340,285
340,292
340,299
340,300
340,318
340,320
340,337
340,343
340,351
340,353
340,354
340,355
340,364
340,370
340,377
340,380
340,392
340,419
340,426
340,427
340,430
340,435
340,439
340,443
340,451
340,483
340,492
340,500
340,504
340,508
340,510
340,527
340,538
340,540
340,558
340,565
340,573
340,580
340,594
340,595
340,601
340,614
340,618
340,652
340,659
340,663
340,668
340,669
340,671
340,697
340,716
340,717
340,729
340,744
340,755
340,761
340,788
340,800
340,801
340,810
340,811
340,815
340,829
340,849
340,866
340,877
340,885
340,907
340,908
340,920
340,925
340,929
340,944
340,951
340,955
340,979
340,987
340,995
340,996
341,0
341,5
341,33
341,37
341,45
341,52
341,54
341,60
341,68
341,88
341,92
341,104
341,113
341,116
341,121
341,122
341,123
341,132
341,136
341,144
341,150
341,151
341,199
341,204
341,208
341,212
341,218
341,225
341,229
341,230
341,240
341,248
341,255
341,264
341,265
341,270
341,275
341,277
341,292
341,311
341,315
341,318
341,337
341,341
341,351
341,359
341,366
341,388
341,392
341,400
341,407
341,411
341,412
341,437
341,441
341,447
341,480
341,483
341,504
341,516
341,529
341,536
341,548
341,553
341,556
341,560
341,573
341,594
341,641
341,648
341,655
341,672
341,673
341,674
341,677
341,687
341,689
341,691
341,698
341,701
341,708
341,729
341,732
341,740
341,742
341,751
341,760
341,766
341,771
341,772
341,794
341,811
341,818
341,830
341,838
341,840
341,848
341,850
341,851
341,859
341,868
341,876
341,879
341,891
341,932
341,933
341,935
341,940
341,941
341,943
341,967
341,969
341,973
341,994
342,2
342,8
342,14
342,56
342,60
342,75
342,77
342,101
342,109
342,121
342,123
342,153
342,164
342,180
342,207
342,224
342,227
342,234
342,235
342,238
342,241
342,248
342,258
342,269
342,281
342,284
342,285
342,290
342,296
342,299
342,302
342,313
342,316
342,334
342,345
342,396
342,408
342,411
342,413
342,428
342,431
342,433
342,440
342,443
342,484
342,513
342,515
342,517
342,522
342,534
342,538
342,572
342,589
342,597
342,634
342,646
342,648
342,651
342,658
342,669
342,674
342,676
342,697
342,704
342,709
342,714
342,727
342,738
342,743
342,747
342,756
342,776
342,804
342,812
342,818
342,838
342,840
342,847
342,851
342,864
342,865
342,866
342,867
342,893
342,894
342,954
342,967
342,974
342,978
342,982
342,984
342,988
342,993
343,9
343,17
343,18
343,19
343,39
343,42
343,43
343,46
343,63
343,73
343,75
343,76
343,85
343,89
343,98
343,104
343,121
343,168
343,173
343,185
343,191
343,193
343,216
343,217
343,227
343,230
343,250
343,252
343,257
343,261
343,262
343,264
343,265
343,277
343,281
343,286
343,307
343,336
343,339
343,342
343,352
343,371
343,377
343,386
343,439
343,462
343,469
343,495
343,519
343,531
343,536
343,545
343,574
343,610
343,628
343,636
343,643
343,671
343,689
343,693
343,720
343,729
343,749
343,753
343,760
343,768
343,771
343,787
343,798
343,800
343,811
343,819
343,834
343,857
343,862
343,868
343,875
343,879
343,881
343,912
343,923
343,941
343,950
343,963
343,974
343,994
344,1
344,10
344,12
344,17
344,21
344,22
344,46
344,50
344,54
344,55
344,57
344,72
344,77
344,95
344,99
344,120
344,194
344,236
344,249
344,268
344,275
344,291
344,296
344,299
344,302
344,309
344,313
344,331
344,344
344,348
344,358
344,368
344,373
344,375
344,381
344,389
344,398
344,425
344,435
344,443
344,446
344,489
344,498
344,503
344,504
344,507
344,514
344,521
344,528
344,537
344,546
344,548
344,583
344,601
344,609
344,614
344,638
344,643
344,647
344,660
344,674
344,680
344,683
344,688
344,701
344,704
344,713
344,715
344,716
344,730
344,742
344,744
344,758
344,759
344,762
344,763
344,767
344,783
344,784
344,786
344,789
344,795
344,807
344,821
344,841
344,847
344,862
344,863
344,878
344,879
344,881
344,889
344,902
344,909
344,915
344,929
344,944
344,948
344,950
344,974
344,977
344,998
345,11
345,13
345,16
345,21
345,24
345,28
345,38
345,39
345,56
345,58
345,62
345,82
345,87
345,101
345,120
345,124
345,142
345,146
345,168
345,170
345,171
345,186
345,187
345,203
345,242
345,256
345,271
345,273
345,290
345,293
345,307
345,308
345,315
345,320
345,321
345,330
345,333
345,335
345,336
345,341
345,371
345,376
345,409
345,422
345,432
345,435
345,449
345,471
345,499
345,507
345,535
345,541
345,542
345,548
345,558
345,568
345,578
345,579
345,586
345,594
345,623
345,626
345,631
345,643
345,652
345,667
345,671
345,682
345,723
345,730
345,733
345,748
345,753
345,758
345,773
345,811
345,818
345,821
345,827
345,830
345,842
345,850
345,855
345,858
345,882
345,883
345,891
345,894
345,939
345,940
345,960
345,972
345,974
345,980
345,983
346,3
346,5
346,7
346,15
346,19
346,27
346,30
346,43
346,63
346,64
346,77
346,85
346,89
346,100
346,105
346,114
346,116
346,117
346,119
346,128
346,148
346,177
346,206
346,239
346,246
346,255
346,260
346,300
346,303
346,315
346,316
346,317
346,324
346,326
346,332
346,341
346,347
346,354
346,366
346,369
346,371
346,382
346,394
346,398
346,413
346,418
346,422
346,427
346,432
346,438
346,448
346,460
346,461
346,462
346,470
346,486
346,492
346,493
346,507
346,513
346,516
346,551
346,558
346,561
346,574
346,596
346,602
346,633
346,638
346,648
346,654
346,663
346,682
346,685
346,698
346,732
346,755
346,760
346,773
346,785
346,796
346,803
346,809
346,819
346,837
346,838
346,842
346,850
346,851
346,852
346,902
346,941
346,957
346,960
346,963
346,965
346,968
347,5
347,11
347,14
347,32
347,39
347,41
347,47
347,80
347,93
347,98
347,135
347,146
347,150
347,156
347,180
347,182
347,183
347,189
347,195
347,203
347,206
347,222
347,228
347,234
347,235
347,275
347,290
347,298
347,308
347,334
347,349
347,364
347,388
347,403
347,420
347,457
347,462
347,486
347,497
347,501
347,513
347,537
347,543
347,545
347,546
347,584
347,589
347,598
347,603
347,610
347,619
347,622
347,631
347,634
347,636
347,649
347,682
347,685
347,690
347,691
347,713
347,719
347,722
347,728
347,733
347,759
347,771
347,775
347,797
347,803
347,809
347,810
347,814
347,824
347,866
347,874
347,900
347,905
347,910
347,926
347,933
347,935
347,947
347,970
347,990
348,9
348,17
348,30
348,42
348,52
348,62
348,63
348,73
348,93
348,109
348,144
348,155
348,167
348,185
348,195
348,206
348,215
348,217
348,226
348,282
348,288
348,291
348,301
348,303
348,335
348,342
348,352
348,357
348,370
348,376
348,383
348,423
348,426
348,437
348,439
348,474
348,487
348,492
348,499
348,505
348,527
348,533
348,536
348,541
348,551
348,553
348,555
348,556
348,557
348,585
348,587
348,588
348,603
348,621
348,633
348,667
348,676
348,685
348,687
348,712
348,721
348,728
348,729
348,730
348,733
348,745
348,753
348,756
348,761
348,765
348,766
348,776
348,777
